title,stars,text,publishedAtDate,likesCount,name,reviewerNumberOfReviews,isLocalGuide,responseFromOwnerDate,responseFromOwnerText,publishAt,rating,reviewContext/Meal type,reviewContext/Parking space,reviewContext/Parking type options,reviewContext/Price per person,reviewContext/Recommendation for vegetarians,reviewContext/Service,reviewDetailedRating/Atmosphere,reviewDetailedRating/Food,reviewDetailedRating/Service,reviewId,reviewImageUrls/0,reviewImageUrls/1,reviewImageUrls/2,reviewImageUrls/3,reviewOrigin,reviewUrl,reviewerId,reviewerPhotoUrl,reviewerUrl,textTranslated,reviewImageUrls/4,reviewImageUrls/5,reviewImageUrls/6,reviewImageUrls/7,reviewImageUrls/8,reviewImageUrls/9,reviewImageUrls/10,reviewImageUrls/11
Sal's Pizza Factory,5,,2024-03-18T23:06:32.312Z,0,,7,TRUE,,,a month ago,,Lunch,,,$10–20,,Dine in,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUQ5aGFMZS1RRRAB,,,,,Google,,107889317560960720499,,,,,,,,,,,
Sal's Pizza Factory,5,,2024-03-18T15:39:50.187Z,0,,4,FALSE,,,a month ago,,,,,,,,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUQ5bWFmZWVREAE,,,,,Google,,116963196307145844840,,,,,,,,,,,
Hunan Express Chinese Restaurant,5,I love eating from here,2024-03-18T21:11:25.718Z,0,,4,FALSE,,,a month ago,,Dinner,,,$10–20,,Take out,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUQ5LWFIeWF3EAE,,,,,Google,,116674593980626827606,,,,,,,,,,,
Hunan Express Chinese Restaurant,5,,2024-03-06T01:04:46.996Z,0,,8,FALSE,,,a month ago,,,,,,,,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUM5M3RibldnEAE,,,,,Google,,105554960902942377793,,,,,,,,,,,
Hunan Express Chinese Restaurant,1,I didn’t go in someone picked it up and I’m highly disappointed my bourbon chicken doesn’t look like chicken at all nor taste like it. The shrimp sauce tastes just like ketchup just horrible. The egg roll was good,2024-03-05T17:50:36.137Z,0,,10,FALSE,,,a month ago,,,,,,,,,1,,ChdDSUhNMG9nS0VJQ0FnSUM5enJ1QzlRRRAB,https://lh5.googleusercontent.com/p/AF1QipOya71SvyKaBCR_HUUspBCIIHG67lHS4gHDqFK7=w150-h150-k-no-p,,,,Google,,109950041985038076737,,,,,,,,,,,
Hunan Express Chinese Restaurant,3,,2024-02-14T18:58:29.792Z,0,,40,TRUE,,,2 months ago,,,,,,,Take out,3,3,3,ChZDSUhNMG9nS0VJQ0FnSUNkLXFLdWR3EAE,,,,,Google,,103936067195784450762,,,,,,,,,,,
Hunan Express Chinese Restaurant,5,,2024-02-14T03:25:32.664Z,0,,27,FALSE,,,2 months ago,,Lunch,,,$10–20,,Take out,2,5,5,ChZDSUhNMG9nS0VJQ0FnSUNkNHZ1M0xREAE,,,,,Google,,109549730120573302044,,,,,,,,,,,
Hunan Express Chinese Restaurant,5,,2024-02-04T01:32:18.978Z,0,,61,TRUE,,,2 months ago,,,,,,,,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUR0dXU2U1lnEAE,,,,,Google,,100011387948662847460,,,,,,,,,,,
Hunan Express Chinese Restaurant,1,Had 2 piece of hair  on my daughters chicken never again place don’t eat here they are nasty and rude i will never eat here again throw it all up just knowing someone did something to my food 🤮🤮🤮 ordered a 10 piece wing,2024-01-31T21:45:40.118Z,0,,8,FALSE,,,2 months ago,,Dinner,,,$1–10,,Take out,,1,1,ChdDSUhNMG9nS0VJQ0FnSUN0ODZqMDBnRRAB,https://lh5.googleusercontent.com/p/AF1QipO_I8bGD19ncp6Xo2CXEINWGAYE4QKKxvG3iR4W=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipPSpCUeX_R9MFBnOU5tc4E5lK2sRQKOfUfRx2Mb=w150-h150-k-no-p,,,Google,,104086111735314512386,,,,,,,,,,,
Hunan Express Chinese Restaurant,3,Used to be really good now. it's a hit or miss,2024-01-12T11:18:30.764Z,0,,25,TRUE,,,3 months ago,,Lunch,,,$10–20,,Take out,3,3,3,ChZDSUhNMG9nS0VJQ0FnSUNOMUlPSlZREAE,,,,,Google,,115343211869420044459,,,,,,,,,,,
Hunan Express Chinese Restaurant,5,❤️,2023-09-07T17:09:11.822Z,0,,6,FALSE,,,7 months ago,,Other,,,$30–50,,Take out,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUNac3FiNUZnEAE,,,,,Google,,112227561770457085971,,,,,,,,,,,
Hunan Express Chinese Restaurant,5,"The food is very rich, the fried rice has a very good taste, good attention",2023-08-03T20:10:47.598Z,1,,4,FALSE,,,8 months ago,,Lunch,Plenty of parking,,$10–20,,Dine in,4,5,5,ChdDSUhNMG9nS0VJQ0FnSUNwenR5NnBnRRAB,,,,,Google,,111244464740390743237,,,,,,,,,,,
Hunan Express Chinese Restaurant,5,,2023-07-18T07:14:34.293Z,0,,9,TRUE,,,9 months ago,,,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSURKZ2NhWXpRRRAB,,,,,Google,,100185371086180559331,,,,,,,,,,,
Hunan Express Chinese Restaurant,5,La comida de este lugares riquísima comida china,2023-07-09T20:45:27.539Z,0,,305,TRUE,,,9 months ago,,,,,,,,5,5,5,ChdDSUhNMG9nS0VJQ0FnSURKeUpiOHhnRRAB,,,,,Google,,114058893841373765513,,,The food in this places is delicious Chinese food.,,,,,,,,
Hunan Express Chinese Restaurant,4,I wish they would keep snow peas & water chestnuts in stock. The food is good.,2023-06-30T06:23:28.333Z,0,,51,TRUE,,,9 months ago,,Lunch,,,$1–10,,Take out,5,4,5,ChZDSUhNMG9nS0VJQ0FnSUNKcWNXY1NREAE,,,,,Google,,110307128794902315408,,,,,,,,,,,
Hunan Express Chinese Restaurant,5,"Ordered pork lo mein online and it was ready a few minutes after arriving. Everything was hot, fresh and not too oily.",2023-02-16T22:25:12.585Z,0,,61,TRUE,,,a year ago,,,,,,,Take out,,,,ChdDSUhNMG9nS0VJQ0FnSUNoMmRUMjZ3RRAB,,,,,Google,,102885328863048647581,,,,,,,,,,,
Hunan Express Chinese Restaurant,5,"Great food, selection, and prices. Sesame chicken and wings are some of the best around.",2023-02-04T20:29:49.430Z,0,,26,FALSE,,,a year ago,,Dinner,,,$10–20,,Take out,,,,ChdDSUhNMG9nS0VJQ0FnSUNodU95ZHhRRRAB,,,,,Google,,103825356108773930721,,,,,,,,,,,
Chick-fil-A,5,"I have been to this Chick-fil-A four or five times since it opened about four months ago, and the experience has improved each time! They have a mostly brand new staff that is still learning, but the extremely negative tone of the reviews shared here does not match the quality of experiences I’ve had - The food was delicious, the staff was professional and attentive, the service was excellent and the store was clean!

As a former employee, I know Chick-fil-A has set the customer service bar high for its customers, and with this being a new location they certainly have room to grow in speed, accuracy and efficiency. However, to go a step further and demonize the community surrounding the store (as many reviews have done) is too far.

As you all know, Chick-fil-A traditionally operates stores in more affluent/middle class communities, and this particular store is located right on the boundary line between a high poverty neighborhood and a very affluent neighborhood in Charlotte. I can’t help but think this unique reality unfairly contributes to people’s perception of the store and its employees if the quality of service isn’t at the high standard they expect it to be.

In addition to providing great food and good service to customers, this store also provides over a hundred people with stable, high quality employment within walking distance of their homes. I’m not sure how many employees live in the community surrounding the store, but having employment options walkable to lower income residents is super rare in car-dependent cities like Charlotte, and it’s worth being excited about!

So don’t let these reviews keep you from giving this location a shot. Cut them some slack and give them some time to train their employees and develop them. And if the drive through line is long, park and walk in - 9 out of 10 times it’s faster anyway.

Thanks for reading - I’ll certainly be back!",2024-04-23T16:28:49.800Z,1,,27,FALSE,,,a day ago,,Lunch,Plenty of parking,Dedicated customer parking,$10–20,,Dine in,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUNqdWRMRml3RRAB,https://lh5.googleusercontent.com/p/AF1QipP7pP7AXzcx1TeGkmuPWqQ3Y0YaJ39mjGw2cNgl=w150-h150-k-no-p,,,,Google,,106060737717979585945,,,,,,,,,,,
Chick-fil-A,5,I love the fact that there is two Chick-fil-A around the corner from each other no waiting.. 😁,2024-04-23T07:29:13.595Z,0,,72,TRUE,,,a day ago,,,,,,,,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUNqeWYtN2h3RRAB,,,,,Google,,103139731861298524551,,,,,,,,,,,
Chick-fil-A,4,,2024-04-19T21:01:18.523Z,0,,56,FALSE,,,4 days ago,,,,,,,,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUNqOHFHUXFnRRAB,,,,,Google,,107544058797546888398,,,,,,,,,,,
Chick-fil-A,4,,2024-04-19T14:28:04.919Z,0,,64,TRUE,,,5 days ago,,,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUNqa3VpX1JREAE,,,,,Google,,116349479616239644570,,,,,,,,,,,
Chick-fil-A,1,"I don’t know what the deal is with this location but it’s like visiting a building with Chick Fil A branding only. They have no clue how to manage a drive thru line, mobile orders are a nightmare EVERY time, and it is not a pleasure for the staff to serve. I was so excited to get a CFA I could walk to but this place is awful.",2024-04-19T13:03:28.110Z,1,,4,FALSE,,,5 days ago,,Breakfast,,,$10–20,,Take out,1,5,1,ChZDSUhNMG9nS0VJQ0FnSUNqNHVyV09nEAE,,,,,Google,,112247546244196276578,,,,,,,,,,,
Chick-fil-A,1,,2024-04-17T22:19:14.681Z,1,,1,FALSE,,,6 days ago,,Dinner,,,$1–10,,Take out,2,1,1,ChdDSUhNMG9nS0VJQ0FnSUNqLUxUVjZBRRAB,,,,,Google,,112092158852874741121,,,,,,,,,,,
Chick-fil-A,1,,2024-04-17T12:26:15.749Z,1,,1,FALSE,,,a week ago,,,,,,,,1,2,1,ChZDSUhNMG9nS0VJQ0FnSUNqNk5MTllnEAE,,,,,Google,,115751925231251666032,,,,,,,,,,,
Chick-fil-A,5,"Had an okay visit.  Everyone was so very nice, and most all of the food was delicious.  The fries were old and somewhat over cooked.",2024-04-16T01:15:34.294Z,0,,404,TRUE,,,a week ago,,Dinner,,,$10–20,,Take out,5,5,5,ChdDSUhNMG9nS0VJQ0FnSURWdTR2Ti1BRRAB,,,,,Google,,110798886794032208029,,,,,,,,,,,
Chick-fil-A,4,,2024-04-13T22:54:05.498Z,0,,72,TRUE,,,a week ago,,,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUREMDRTVjZRRRAB,,,,,Google,,100872741169629275461,,,,,,,,,,,
Chick-fil-A,5,It's nice to see a smiling face early in the morning when your ordering food.,2024-04-11T18:21:43.841Z,0,,83,FALSE,,,a week ago,,Breakfast,,,$1–10,,Take out,5,5,5,ChZDSUhNMG9nS0VJQ0FnSURELWVpT1RBEAE,,,,,Google,,111191793120381706198,,,,,,,,,,,
Chick-fil-A,2,Been here twice and both times the order was incorrect. Annoying.,2024-04-11T00:22:01.068Z,2,,5,FALSE,,,a week ago,,,,,,,,5,2,2,ChZDSUhNMG9nS0VJQ0FnSUREc2V5RktnEAE,,,,,Google,,107401972949448210342,,,,,,,,,,,
Chick-fil-A,2,It is my understanding that this is a new location so maybe they aren’t trained yet. They were very friendly but it just wasn’t the normal chick fil a service I am accustomed to. I placed and paid for my order then when I pulled up to the window I was informed that they didn’t have the kale crunch salad and they asked that I pick something else because it would be easier than to do a refund. Once I received my food I had a spicy chicken sandwich ( I ordered a regular) and burned fries. They did fix the order upon informing them it was incorrect.,2024-04-07T16:41:40.133Z,2,,16,TRUE,,,2 weeks ago,,,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUREc3U2eVpnEAE,,,,,Google,,100909255465690857858,,,,,,,,,,,
Chick-fil-A,5,,2024-04-03T13:43:01.761Z,0,,1,FALSE,,,3 weeks ago,,,,,,,,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUNEcjZIZURnEAE,,,,,Google,,102745527044084389846,,,,,,,,,,,
Chick-fil-A,5,,2024-03-31T02:26:35.047Z,0,,12,FALSE,,,3 weeks ago,,,,,,,,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUNEOWNHWm5RRRAB,,,,,Google,,103922073571405916133,,,,,,,,,,,
Chick-fil-A,5,Came here this past Tuesday and Randi was phenomenal. She engaged in conversation and my food was hot and fresh.,2024-03-30T21:27:59.590Z,0,,5,FALSE,,,3 weeks ago,,,,,,,Take out,,,,ChdDSUhNMG9nS0VJQ0FnSUNEMWZudDhnRRAB,,,,,Google,,102799436620817322714,,,,,,,,,,,
Taipei Express,5,"First time and 10/10 great taste service and portion very big for the price..
I will return",2024-04-17T22:22:49.878Z,0,,3,FALSE,,,6 days ago,,Dinner,,,$10–20,,Take out,,5,5,ChZDSUhNMG9nS0VJQ0FnSUNqLUl5WlJREAE,,,,,Google,,108782451501991418559,,,,,,,,,,,
Taipei Express,5,,2024-04-17T11:47:41.180Z,0,,3,TRUE,,,a week ago,,,,,,,,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUNqcU1fZENBEAE,,,,,Google,,116493361456631672667,,,,,,,,,,,
Taipei Express,5,Our favorite takeout spot for years!,2024-04-06T20:40:06.425Z,0,,13,FALSE,,,2 weeks ago,,,,,,,,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUREM01xNVJ3EAE,,,,,Google,,100403544803914802028,,,,,,,,,,,
Taipei Express,5,Best Food in CLT,2024-04-06T02:59:09.142Z,0,,1,FALSE,,,2 weeks ago,,Lunch,,,$10–20,,Take out,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUREMUt6bjlBRRAB,,,,,Google,,107084392578927919515,,,,,,,,,,,
Taipei Express,5,Great place. Excellent food.,2024-03-23T21:00:12.635Z,0,,61,TRUE,,,a month ago,,,,,,,,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUNEeUpXZzZnRRAB,,,,,Google,,100754975827220903311,,,,,,,,,,,
Taipei Express,5,"We do takeout from Taipei every other week. The crispy scallion chicken is our favorite dish! Good prices, great food, fast service - 100% work a try.",2024-03-17T21:39:40.264Z,0,,6,FALSE,,,a month ago,,Dinner,,,$10–20,,Take out,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUQ5MFlLQXlBRRAB,,,,,Google,,110158586235086032090,,,,,,,,,,,
Taipei Express,3,"The food is decent. Flavor wise it’s the best tasting flavors for Chinese food that I’ve had in Charlotte so far, but it’s extremely salty and the freshness is not always there. The wontons were extremely chewy and stale the noodles that come with the soup were stale as well. The food doesn’t always taste fresh. This place definitely has potential to be a great restaurant if they stepped up the quality because the flavors are really good",2024-02-18T18:31:30.246Z,0,,37,FALSE,2024-02-18T19:06:16.246Z,,2 months ago,,,,,,,,,3,,ChdDSUhNMG9nS0VJQ0FnSUNkLTY3MnVRRRAB,,,,,Google,,113159171122841696368,,,,,,,,,,,
Taipei Express,1,"This is my third time eating at Taipei Express.  I kind of ran into it on accident the first time I visited.  I really had enjoyed their egg drop soup.  It was tasty and less expensive.  My first visit when I got a second bowl, I had accidentally thrown my spoon away so I asked for another one.  The older lady with the black hair in a ponytail with bangs pointed to the eating area.  I went to get a spoon.  However, the spoons were stationed on top of the trash.  I went back to the counter and asked for a spoon.  She aggressively pointed to the dining area.  I told her that I don't want a spoon from the trash area.  She reluctantly gave me one from behind the counter.

The second visit was similar.  This time, I ordered.  She gave me a pen and receipt to sign for the purchase after, I used my credit card.  When I had finished signing, she abruptly (snatched) the receipt from my hand.  Needless to say...this is my last visit here.",2024-02-17T22:27:27.710Z,0,,17,FALSE,2024-02-18T19:03:00.967Z,,2 months ago,,Other,,,$1–10,,Dine in,3,3,1,ChZDSUhNMG9nS0VJQ0FnSUNkNDdLalZnEAE,,,,,Google,,103468431660470143170,,,,,,,,,,,
Taipei Express,2,,2024-02-13T01:21:46.982Z,0,,5,FALSE,,,2 months ago,,,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUNkOUlfdzdnRRAB,,,,,Google,,109438532828457393551,,,,,,,,,,,
Taipei Express,5,,2024-02-04T22:32:17.339Z,0,,41,FALSE,,,2 months ago,,,,,,,,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUR0Z2V5ZnFBRRAB,,,,,Google,,108100822890743583089,,,,,,,,,,,
Taipei Express,5,Honestly the best shrimp Lo mein I have ever had. Everything was so fresh and the flavor was delicious!!,2024-01-30T11:24:06.111Z,0,,43,TRUE,2024-01-30T23:49:20.116Z,,2 months ago,,Lunch,,,$10–20,,Take out,,5,,ChZDSUhNMG9nS0VJQ0FnSUN0N3YtMkxBEAE,,,,,Google,,117574940597526910635,,,,,,,,,,,
Taipei Express,5,"Taipei Express has been the GOAT for takeout around Dilworth forever. Some of these recent reviews comparing it to Chinatown in NYC (really?) and complaining about dine-in need to get a clue.  You call in your order, run in and it’s there waiting for you piping hot.  If it took an hour you goofed and called during the rush, plan better.  The recipes are the same, the old favorites are still great.",2024-01-30T03:21:55.266Z,0,,8,FALSE,2024-01-30T23:47:13.486Z,,2 months ago,,Dinner,,,$20–30,,Take out,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUN0MnZiOExnEAE,,,,,Google,,112646790161445942913,,,,,,,,,,,
Taipei Express,3,"Something has changed at Taipei Express. I read an earlier post that mentioned a change in ownership. I've been ordering the Chicken, Shrimp and Broccoli (spicy) for 20 years, but tonight's version was bland and disappointing. The sauce has changed. The eggdrop was bland as well. I ordered $200 of food tonight for my family, who have also eaten at Taipei Express for 20+ years and they noticed the drop in quality as well. What happened to the recipes?? This is NOT the same food. To boot they don't serve the homemade fried wanton strips anymore!

Taipei Express was our go to. Chinese food stop. Not sure what we'll do now. So disappointed!

EJ",2024-01-22T01:25:41.643Z,0,,10,FALSE,2024-01-22T01:45:15.165Z,,3 months ago,,Dinner,,,$20–30,,Take out,4,3,5,ChZDSUhNMG9nS0VJQ0FnSUROaHAyMlVREAE,,,,,Google,,102531814036618897137,,,,,,,,,,,
Taipei Express,5,"It's difficult to find good Chinese food in Charlotte but Taipei Express came through and is now our go to!
Huge servings and you can definitely eat twice from each of the mains. Crispy Scallion Chicken and Pork dumplings are 🔥",2024-01-15T18:51:18.957Z,0,,44,FALSE,2024-01-30T23:50:40.369Z,,3 months ago,,Dinner,,,$20–30,,Take out,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUNOcWV1U0NREAE,,,,,Google,,114103210599823834290,,,,,,,,,,,
Taipei Express,5,Amazing place to pick up or eat in! Always clean and fast service!,2024-01-13T02:59:10.610Z,0,,39,FALSE,,,3 months ago,,Dinner,,,$10–20,,Dine in,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUNOd3JxN19nRRAB,,,,,Google,,114945977994803191907,,,,,,,,,,,
Bojangles,5,"Super nice employee at the drive thru window! She gave me a friendly greeting, smile, and brought me my order very quickly. I used the app for a pickup order and it was so efficient from start to finish.",2024-04-19T01:18:55.634Z,0,,9,FALSE,,,5 days ago,,,,,,,,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUNqdlBiQTBBRRAB,,,,,Google,,111560031323185171745,,,,,,,,,,,
Bojangles,4,,2024-03-31T01:27:32.011Z,0,,33,FALSE,2024-03-31T01:38:06.133Z,,3 weeks ago,,Other,,,,,Take out,4,4,4,ChdDSUhNMG9nS0VJQ0FnSUNEOWJqa253RRAB,,,,,Google,,106301300220307425668,,,,,,,,,,,
Bojangles,5,"I enjoy this Bojangles so much. I LOVE the drive-thru. What do we call it? Automated? AI? A robot? I don't know, but it is GLORIOUS not having to go back and forth with an actual person to order.

I get to save my people-ing energy for the pick up window, and they are always nice, probably because they haven't had to go back and forth with me for my order! Everything is relaxed and easy.

There is something here for introverts and extroverts. Extroverts get to people at the pick up window, and introverts don't have to go through the horror of communicating their order to an actual person.

I am on the neurodivergent end of the introvert spectrum, so probably more of an extreme introvert.

Also, the food is great. I wish there were more Bojangles around the world. Spread the spicy happiness.",2024-03-29T14:18:00.848Z,0,,33,TRUE,,,3 weeks ago,,,,,,,,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUNEc2R6YzNBRRAB,,,,,Google,,116359626468032518370,,,,,,,,,,,
Bojangles,1,"Bojangles is dead. This food was nothing short of disgusting, we threw it away. We ordered bacon, egg, and cheese biscuits with bo rounds and chicken supremes. The old grease taste was putrid and overwhelming, the biscuit overcooked and hard, the egg burned, it was inedible. What a waste and the drive thru service guy was inept too. Never again with the price of fast food. It used to be good for fast food standards, not anymore. Just wait in line at Chic-fila next door...pass this joint by.",2024-03-25T15:23:58.855Z,0,,5,FALSE,,,4 weeks ago,,,,,,,,1,1,1,ChdDSUhNMG9nS0VJQ0FnSUNEbkx2Qnp3RRAB,,,,,Google,,104482764788452750925,,,,,,,,,,,
Bojangles,1,,2024-03-20T13:46:25.368Z,0,,36,FALSE,2024-03-20T13:56:56.133Z,,a month ago,,,,,,,,1,,1,ChdDSUhNMG9nS0VJQ0FnSUQ5dy1lazZ3RRAB,,,,,Google,,117633186706372599063,,,,,,,,,,,
Bojangles,5,"This location has really stepped up it's game, the food is always hot and fresh and everyone is professional and friendly.",2024-02-29T18:20:06.033Z,0,,7,FALSE,,,a month ago,,Lunch,,,$1–10,,Take out,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUM5aUxxdFl3EAE,,,,,Google,,113695854533828113689,,,,,,,,,,,
Bojangles,1,Was going to get food here but didn't why is a drive thru automated whatever happened to having customer service it is ridiculous,2024-02-28T00:05:06.618Z,1,,6,FALSE,,,a month ago,,,,,,,,1,,1,ChdDSUhNMG9nS0VJQ0FnSURkaDU3R213RRAB,,,,,Google,,112953072746501425982,,,,,,,,,,,
Bojangles,5,,2024-02-27T19:35:08.688Z,0,,147,TRUE,2024-02-27T19:45:42.348Z,,a month ago,,,,,,,,5,5,5,ChZDSUhNMG9nS0VJQ0FnSURkLThUYVd3EAE,,,,,Google,,103970759951226263631,,,,,,,,,,,
Bojangles,5,,2024-02-26T04:52:08.085Z,0,,19,TRUE,2024-02-26T05:02:40.525Z,,a month ago,,,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSURkemZUOHJ3RRAB,,,,,Google,,117123732318454285866,,,,,,,,,,,
Bojangles,4,"Attentive and friendly staff. Popular location, that's for sure! I ended up arriving when the thighs/legs had just run out. It was well worth the wait.

I'd placed my order in advance via the app so I am taking off a point because the order hadn't been looked at until I arrived in person so there was an opportunity to check those orders to see if any validation/prep was needed.

FYI - this location only allows take-out and drive-through, as far as I could see.",2024-02-23T22:19:47.337Z,0,,71,TRUE,,,2 months ago,,Dinner,,,$10–20,,Take out,4,5,5,ChdDSUhNMG9nS0VJQ0FnSURkN3J5ZF9BRRAB,,,,,Google,,117179020955758235005,,,,,,,,,,,
Bojangles,1,The robot at the drive thru is incompetent. It was not capable of understanding our order to the point that when we got to the window to pay the human had to advise they were out of mac n cheese and bo rounds. Do not like robot.,2024-02-23T03:01:07.445Z,2,,4,FALSE,,,2 months ago,,Dinner,,,$10–20,,Take out,1,5,1,ChdDSUhNMG9nS0VJQ0FnSURkaHEzeGpRRRAB,,,,,Google,,110497356743113369603,,,,,,,,,,,
Bojangles,1,This is a horrible place the general manager does not know how to speak to his employees or customers do not work for him or come to eat here they also have ants and they don’t know how to clean up at all,2024-02-19T17:00:45.517Z,1,,1,FALSE,,,2 months ago,,,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUNkbl96bTBRRRAB,,,,,Google,,101903733730909962476,,,,,,,,,,,
